gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,phi,uncalibrated_pvalue,uncalibrated_zscore
ENSG00000250091.2,DNAH10OS,-1.5441253498914074,-0.5057612052994139,0.12255796876875816,0.0014797264408635573,0.031127810906818387,0.00681121713784321,NA,9,11,11,4.664141852751598e-05,1.2630406979708763e-05,-4.366412121092238
ENSG00000163832.15,ELP6,-0.8971075387623647,-0.2559825086024891,0.36966153636691745,0.005451915655100455,0.0997179205412856,4.4985094878380423e-07,NA,13,17,17,0.00015076141169651912,1.3039253971434786e-05,-4.359445301822234
ENSG00000135374.9,ELF5,-2.1762641515522554,-0.19531577565118216,0.02953551445330039,0.009870625497418104,0.01721888898605136,0.04505721746317067,NA,49,56,56,1.996579966428778e-05,1.363013249615784e-05,-4.349736321457593
ENSG00000119242.8,CCDC92,-1.5406379160930581,-0.18219823390787554,0.12340493450321374,0.011140756179848187,0.12711682733240093,1.3010073923344082e-08,NA,16,16,16,4.632166079034244e-05,1.4025288899623556e-05,-4.343464909188013
ENSG00000150967.17,ABCB9,-1.5043772430298763,-0.3437514168940157,0.13248426040701558,0.003746834401582283,0.03425800448471833,0.004117881148315028,NA,15,18,18,4.8432336004759396e-05,1.5261359385924813e-05,-4.32488190991254
ENSG00000138031.14,ADCY3,1.9855436004067113,0.628418986860439,0.04708402425012365,0.001080571008575705,0.01938236484799811,0.03373925734347175,NA,8,9,9,2.4802624701905037e-05,1.604105842663508e-05,4.313884761303494
ENSG00000130921.7,C12orf65,2.141278399740794,0.18879304594387666,0.03225159395267631,0.010520726942244311,0.05179648213737039,0.00045254355823049923,NA,26,30,30,2.0267266027387792e-05,1.677687808010145e-05,4.3039642058350625
ENSG00000164039.14,BDH2,-1.2559592326661024,-0.08487434045386738,0.2091307511561612,0.05316200662333524,0.3887234218549444,1.1555039790619905e-28,NA,24,31,31,7.14031775486857e-05,1.7237372555078528e-05,-4.297964546496712
ENSG00000278740.1,RP11-147L13.14,2.287569761410327,0.14537438188955715,0.02216258853323131,0.01822422326396991,0.0957667192498138,1.0690995090819255e-06,NA,8,9,9,1.6790724923086488e-05,1.7785985891498136e-05,4.291013052586274
ENSG00000122008.15,POLK,-1.1953188947009454,-0.20569940153400917,0.23196246027206924,0.00830528751189644,0.1357136895169168,3.2678073009502395e-09,NA,18,21,21,7.924186612413981e-05,1.779569992086952e-05,-4.2908918160324605
ENSG00000163075.12,CFAP221,-2.1702464761867324,-0.05733591920240965,0.02998817895965942,0.1132144729665042,0.321908201385743,1.1929927481578152e-22,NA,45,52,52,1.9288426344112757e-05,1.850624353701504e-05,-4.282190503542262
ENSG00000198373.12,WWP2,1.476835276693143,0.22256336417123862,0.13971979787458125,0.008373937531248857,0.04434197650885215,0.001001188075285364,NA,11,12,12,4.872074869135869e-05,2.0737379188249523e-05,4.25679991130045
ENSG00000267731.1,RP11-147L13.8,2.331652020557424,0.16345814381785959,0.019719004793163446,0.013995851726028918,0.09727328058013658,9.30123115237686e-07,NA,7,9,9,1.5430655884928708e-05,2.185791416620716e-05,4.245014648115436
ENSG00000251417.2,RP11-1348G14.4,-1.23740658434665,-0.13240316721036738,0.21593617558118572,0.02156639660244845,0.05460954467467146,0.00022761735607543305,NA,20,22,22,7.121993550629072e-05,2.3420720449016084e-05,-4.229503913547003
ENSG00000055483.19,USP36,-1.38019409250322,-0.15375420925987723,0.16752689241634455,0.015222438480470838,0.19448402368604195,1.2099415382357381e-13,NA,17,18,18,5.454650021182427e-05,2.8865999729461747e-05,-4.18223293676512
