gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,phi,uncalibrated_pvalue,uncalibrated_zscore
ENSG00000138670.17,RASGEF1B,-1.8450102018317727,-0.15268333505350484,0.065036054592872,0.013745580967150074,0.02684707687245412,0.03377726155214189,NA,26,29,29,2.0452014734922606e-05,0.0001983074345726489,-3.721162929860093
ENSG00000170667.14,RASA4B,-2.022167119771463,-0.10714393403495968,0.04315908984510239,0.029948188409025266,0.08919344473422923,5.727334870849379e-05,NA,10,10,10,1.580993683432812e-05,0.00020479565898848983,-3.713026221934172
ENSG00000013583.8,HEBP1,1.9814015529675788,0.2852153393534709,0.04754625975347017,0.0027665480823570172,0.11601471729457613,4.916907812217183e-06,NA,8,9,9,1.6698635222720265e-05,0.00020774987442853996,3.7094013603803617
ENSG00000100580.7,TMED8,-1.3714821629399467,-0.0940815906340622,0.1702247001558569,0.03909833965351042,0.25374669653621124,4.918971237911088e-13,NA,30,35,35,4.1925439908166625e-05,0.00021331613874733053,-3.702701114064991
ENSG00000188130.13,MAPK12,-1.82011842781024,-0.1875349820980779,0.0687409718729612,0.009015888266004909,0.04889496559783559,0.003834575957680909,NA,17,18,18,2.0781590729481546e-05,0.00022145092028670076,-3.6931986238770156
ENSG00000103479.15,RBL2,1.613640437247655,0.1525655794196352,0.10660544038251549,0.012628512144843207,0.2100017903251577,2.0639732171921431e-10,NA,56,65,65,2.8115309254836154e-05,0.000228002383648123,3.6857809680923697
ENSG00000160305.17,DIP2A,-1.5132339067667462,-0.11721442335668912,0.1302202543668747,0.020471882596058966,0.1877591199780663,2.818954559106791e-09,NA,21,25,25,3.256466314163945e-05,0.00024173263856564875,-3.6708632672962502
ENSG00000204531.17,POU5F1,0.8246672301219108,0.06094989511551345,0.4095605411034161,0.061039603378889314,0.22317607121479746,3.5489751665717216e-11,NA,70,83,83,0.00012500617349820144,0.00024735090216793576,3.664987253164945
ENSG00000172247.3,C1QTNF4,-0.8649656067537239,-0.0640192961490512,0.38705766629642835,0.06159126858487258,0.3513810234901867,1.7550114200603007e-18,NA,8,11,11,0.00011206265271679988,0.000261977921601639,-3.6502571286988124
ENSG00000185290.3,NUPR2,2.170692294707664,0.04481640316774003,0.02995444004303821,0.1118339031810827,0.38295766510849866,8.984677448533578e-21,NA,15,16,16,1.2105459044342823e-05,0.0002699936440854007,3.6425088960227763
ENSG00000266472.5,MRPS21,1.4430422667496279,0.2984443314540451,0.14900856508873994,0.0032119353901622076,0.07557922177517229,0.0002929420719397291,NA,6,11,11,3.53910647695538e-05,0.0002895257043719728,3.624495818315628
ENSG00000141295.13,SCRN2,-1.4715571706782435,-0.12146124341740377,0.14114049840369802,0.0173267537991153,0.2356697895648492,9.489119595605939e-12,NA,23,26,26,3.373375052613966e-05,0.00029170076938365427,-3.622560887448995
