gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,phi,uncalibrated_pvalue,uncalibrated_zscore
ENSG00000095485.16,CWF19L1,-1.4499186747562967,-0.07339107039894602,0.1470811990060555,0.07744102227504376,0.4208178704954609,5.631554865043084e-23,NA,12,14,14,5.481904963982463e-05,1.0662596234493967e-05,-4.403280900974003
ENSG00000149089.12,APIP,-1.4066451892844931,-0.04629921015886479,0.15953262611710817,0.17847282701543898,0.5310965901151744,9.922555832382172e-33,NA,41,46,46,5.817094309684105e-05,1.1505258877745947e-05,-4.386758162954814
ENSG00000141458.12,NPC1,-1.5103663557084441,-0.19492074512201668,0.13094996854751545,0.009810863716755323,0.16343954186799564,1.114078886192698e-08,NA,38,43,43,4.840116579967959e-05,1.4191874495643461e-05,-4.340871437801701
ENSG00000172803.17,SNX32,1.4233177345031263,0.05439956938567313,0.1546440682102155,0.12778446410284588,0.3934142923635276,5.061328438656814e-21,NA,16,21,21,5.451454935216421e-05,1.6194589890226328e-05,4.311779491691648
ENSG00000196458.10,ZNF605,1.9566038198128377,0.2265118389057153,0.050394065578350335,0.007633227961787873,0.1655488759199344,4.1773482241363283e-08,NA,17,34,34,2.55956073691095e-05,1.6756342859515342e-05,4.3042353945800285
ENSG00000172922.8,RNASEH2C,-1.4451456861724326,-0.14340626696575912,0.1484169686346411,0.0201170074004413,0.2883990344318427,1.3337893346528992e-14,NA,9,9,9,5.246857362122818e-05,1.6768025574556764e-05,-4.304081073477868
ENSG00000137877.9,SPTBN5,1.5720698073609045,0.08361047767675285,0.1159343627144357,0.05233984498419199,0.2548090309017611,1.2108363709600984e-12,NA,12,13,13,4.204480091630984e-05,2.142928528434922e-05,4.249453325939822
ENSG00000278765.1,RP5-890E16.5,-1.4948857735123755,-0.10032164646223671,0.13494425574457422,0.03745148349358923,0.08690245466907394,6.952117135430214e-05,NA,45,51,51,4.693757636291531e-05,2.2461718176039855e-05,-4.238900496596457
ENSG00000185133.13,INPP5J,-2.0131014837628998,-0.1910149061821989,0.04410395418063962,0.008789945163438012,0.07541195749901634,0.0002698952775503688,NA,19,19,19,2.235491441560106e-05,2.6665809296643036e-05,-4.20021801120177
ENSG00000145692.14,BHMT,-1.5253314065471693,-0.1127973224560637,0.12717645803173921,0.02728862159784953,0.10818564326762962,1.0856728880692397e-05,NA,12,13,13,4.207058577196106e-05,3.720156308056771e-05,-4.124206126904044
ENSG00000102967.11,DHODH,1.4799227567758308,1.512201146423581,0.13889386179117102,0.0001528897970962841,0.0897293601963607,7.748389248375349e-05,NA,6,9,9,4.5103043230267285e-05,3.722891960551353e-05,4.124036910181229
ENSG00000107854.5,TNKS2,1.531444020412902,0.28013049328973366,0.12565969161889498,0.004407707389115628,0.023633381677165038,0.043476910953525114,NA,13,16,16,4.090368758296455e-05,4.297707318070419e-05,4.090863124658458
ENSG00000112701.17,SENP6,1.7257946464979574,0.3417630543135202,0.08438436329848263,0.002706970042041855,0.0730209329778024,0.0003992782741952312,NA,30,37,37,3.027172591317749e-05,4.858816492424449e-05,4.0623163738034425
ENSG00000244731.7,C4A,-0.5005933100455332,-0.07691469809454317,0.6166573716467018,0.05102204075544524,0.1117229683802726,4.288247090155066e-06,NA,54,66,66,0.00043185117161627135,4.907611588948733e-05,-4.059983823397278
ENSG00000055483.19,USP36,-1.3308349890277626,-0.2231932801349517,0.18324331232707092,0.006804958823087773,0.12748348460248046,1.448930489573202e-06,NA,7,7,7,5.4346858152625516e-05,5.671328897609633e-05,-4.026084610718749
ENSG00000135124.14,P2RX4,2.0133781951739262,0.19800246700640606,0.0440748577223901,0.009326444573037083,0.04794380368401447,0.0044905177660137215,NA,24,27,27,1.9830799052358153e-05,5.970818960413106e-05,4.013961105217942
ENSG00000159164.9,SV2A,2.0576181106968567,0.8733490801113433,0.03962680675273276,0.00036141032263207616,0.04705561804608319,0.004767126842332911,NA,1,2,2,1.832303859136025e-05,6.783913442471287e-05,3.9837398529052734
